32.89,0.38137,5.598,-0.38137
32.92,0.57205,6.0474,-0.46309
32.95,-0.57205,7.464,0
32.98,-1.0351,8.6898,0.57205
33.01,-0.27241,9.8066,0.8036
33.04,0.34051,11.141,0.38137
33.07,0.14982,12.217,-0.38137
33.1,-0.14982,13.593,-0.23155
33.13,-0.081722,14.41,-0.53119
33.16,0.46309,12.953,-3.2961
33.19,1.076,10.038,-5.1349
33.22,0.31327,8.5808,-4.2495
33.25,-0.99429,9.3844,-3.8273
33.28,0.14982,10.188,-2.7513
33.31,1.5663,9.8066,-2.0703
33.34,0.95342,8.7306,-1.8387
33.37,0.14982,7.5865,-1.4165
33.4,0,6.5105,-1.1169
33.43,0.10896,5.9385,-1.0351
33.46,0.23155,6.3198,-1.2258
33.49,0.10896,7.0553,-1.2258
33.52,0.10896,8.1586,-0.76274
33.55,0.19068,9.0439,-0.040861
33.58,-0.38137,9.9156,0.42223
33.61,-0.91256,11.414,0
33.64,-1.185,12.762,-0.72188
33.67,-1.2258,14.71,-0.19068
33.7,-0.14982,16.045,0
33.73,0.88532,12.762,-1.7298
33.76,0.27241,9.4661,-4.3994
33.79,0.61292,8.2403,-6.851
33.82,3.6775,7.2052,-5.6661
33.85,4.985,8.8124,-4.0997
33.88,2.6015,10.12,-1.5663
33.91,-0.91256,10.311,-0.46309
33.94,-2.7513,9.7658,-0.29965
33.97,-1.7979,7.8181,-0.34051
34,-0.34051,6.8919,-0.8036
34.03,0.27241,7.1234,-0.8036
34.06,0.27241,7.6955,-0.38137
34.09,-0.23155,8.431,0.081722
34.12,-0.38137,9.3436,0.42223
34.15,-0.53119,10.529,0.27241
34.18,-0.72188,11.686,0.081722
34.21,-0.76274,12.34,-0.081722
34.24,-0.84446,13.443,-0.69464
34.27,-0.27241,13.021,-3.1463
34.3,-0.081722,10.079,-4.8625
34.33,-1.2667,8.8532,-4.5628
34.36,-1.1441,10.12,-3.909
34.39,0.84446,10.692,-3.0646
34.42,1.6072,10.379,-2.3018
34.45,1.1441,9.3027,-1.5663
34.48,1.0351,8.0088,-0.53119
34.51,0.95342,6.7012,-0.29965
34.54,0.61292,5.7886,-0.72188
34.57,0.10896,6.0202,-1.3757
34.6,-0.10896,6.5922,-1.3348
34.63,-0.50395,7.5457,-0.99429
34.66,-0.8036,8.5808,-0.19068
34.69,-1.1169,9.5751,0.92618
34.72,-1.2667,11.223,0.99429
34.75,-0.84446,13.402,0.34051
34.78,-0.57205,15.473,-0.19068
34.81,-1.185,14.86,-1.2667
34.84,-0.46309,12.449,-1.185
34.87,1.5663,11.182,-4.1814
34.9,3.7184,8.5808,-6.1292
34.93,6.6331,7.0826,-4.522
34.96,5.2847,8.3901,-2.6832
34.99,0.88532,9.3027,-2.1112
35.02,-2.261,9.8884,-1.6481
35.05,-3.0237,8.4991,-0.50395
35.08,-1.6481,7.3141,0.72188
35.11,0.84446,7.0553,0.95342
35.182,1.0351,7.355,0.27241
35.22,-0.8036,8.4719,-0.19068
35.25,-0.53119,8.9622,-0.10896
35.28,-0.42223,10.501,-0.081722
35.31,-1.3076,12.299,0.42223
35.34,-1.9477,12.98,1.3757
35.37,-1.757,12.258,-0.99429
35.4,-0.84446,11.114,-5.8976
35.43,-0.72188,9.6977,-9.0439
35.46,-1.076,9.8884,-6.279
35.49,-0.19068,10.924,-2.833
35.52,1.3757,10.42,-0.91256
35.557,1.5391,8.8941,-1.3076
35.59,0.19068,7.5048,-2.261
35.62,-0.72188,7.5048,-1.9886
35.65,-0.50395,7.9679,-1.3348
35.68,0.10896,8.0769,-0.76274
35.711,0.38137,7.8862,-0.42223
35.74,0.42223,8.3493,-0.23155
35.771,0.53119,9.5342,0.38137
35.8,0.34051,9.9565,0.72188
35.901,-0.53119,9.003,0.69464
35.93,-0.10896,9.9565,0.38137
35.96,-0.14982,11.305,0.61292
35.99,-0.19068,11.959,0.65378
36.02,-0.42223,12.64,0.50395
36.05,-0.76274,13.484,0.23155
36.081,0.081722,12.64,-2.3699
36.11,-0.27241,9.9156,-4.8625
36.14,-1.1441,8.0769,-3.5958
36.17,-1.5663,8.6625,-3.5277
36.2,-1.5255,9.616,-3.0646
36.23,-0.14982,10.27,-1.9205
36.26,0.99429,9.6977,-1.4165
36.29,1.4165,8.2812,-1.3076
36.32,0.92618,6.8919,-1.6072
36.35,0.081722,5.9793,-1.5663
36.38,-0.38137,5.9793,-1.3076
36.41,-0.65378,7.1643,-1.0351
36.44,-0.88532,9.1529,-0.10896
36.47,-0.95342,10.27,0.65378
36.5,-0.57205,10.338,0.92618
36.53,-0.65378,10.651,0.23155
36.56,-0.65378,10.992,-0.50395
36.59,-1.1441,11.114,-0.88532
36.62,-1.7979,13.253,-0.10896
36.65,-0.84446,14.628,0
36.68,0.95342,11.141,-2.4517
36.71,0.92618,8.8532,-4.3994
36.74,1.5663,8.2812,-4.8216
36.77,3.0237,8.54,-3.8682
36.8,1.3076,10.188,-2.7241
36.83,-1.4982,10.501,-1.0351
36.861,-3.2553,9.5342,-0.34051
36.89,-1.8796,8.0496,-0.38137
36.92,0.42223,6.8919,-1.076
36.95,1.185,6.7829,-0.76274
36.98,0.46309,7.6274,0.14982
37.01,-0.23155,8.1995,0.10896
37.04,-0.53119,8.3901,-0.27241
37.07,-0.88532,9.0848,0
37.1,-0.91256,10.76,0.53119
37.13,-0.50395,12.34,0.46309
37.16,-0.57205,12.953,0.040861
37.19,-0.84446,13.334,-1.4574
37.221,-0.14982,12.177,-4.018
37.25,0.19068,9.7658,-3.2553
37.28,-0.84446,9.003,-2.833
37.31,-1.9205,9.112,-3.8273
37.34,-1.0351,9.507,-3.5685
37.381,0.34051,9.8066,-2.4925
37.41,0.88532,9.0439,-1.185
37.44,0.84446,7.8181,-0.57205
37.47,0.38137,6.6331,-1.0351
37.5,-0.23155,5.9793,-1.8387
37.53,-0.53119,6.5922,-1.8796
37.56,-0.57205,8.1586,-1.2258
37.59,-0.69464,9.6977,0.10896
37.62,-0.95342,10.27,1.3076
37.65,-1.185,10.229,0.72188
37.68,-1.1169,10.801,-0.72188
37.71,-1.3348,11.727,-1.3348
37.74,-1.6481,13.334,-0.57205
37.77,-0.76274,14.41,-0.14982
