56.432,-0.34051,6.7829,2.8739
56.462,-0.14982,7.5865,3.4868
56.492,-0.10896,8.6217,3.337
56.522,-0.34051,10.229,3.7184
56.552,-0.88532,11.536,5.2438
56.582,-1.7979,11.564,6.4016
56.612,-2.7513,11.564,5.2166
56.642,-1.7298,10.801,3.3778
56.672,-1.0351,9.9973,1.6481
56.702,-0.95342,9.8066,-0.46309
56.732,-1.5663,9.8884,-0.50395
56.762,-2.5334,10.46,2.1112
56.792,-2.1793,10.147,4.2495
56.822,-1.076,8.3493,4.0589
56.852,-0.50395,6.3198,2.6832
56.882,-0.29965,5.094,1.757
56.912,-0.65378,5.3664,1.9886
56.942,-1.1441,6.2109,1.7298
56.972,-2.1112,7.2733,2.6015
57.002,-3.2961,7.8862,3.909
57.032,-3.4051,9.1937,4.3313
57.062,-2.3699,10.569,3.9499
57.092,-2.3018,11.605,4.6309
57.122,-2.9148,12.681,4.8625
57.152,-2.261,12.49,4.4811
57.182,-1.4574,10.951,2.4517
57.212,0.23155,8.4719,-0.040861
57.242,2.0703,9.2346,-0.23155
57.272,0.65378,10.46,2.7649
57.302,-1.5255,10.188,3.9908
57.332,-2.1112,9.0848,1.9205
57.362,-2.0294,7.7772,1.5391
57.392,-1.9886,6.6331,2.2201
57.422,-1.7979,5.9793,2.3427
57.452,-1.2667,5.8976,2.2201
57.482,-1.076,6.2381,2.7241
57.512,-1.0351,6.7421,3.5277
57.542,-0.88532,7.1643,4.018
57.572,-0.91256,8.1586,4.3721
57.602,-1.2258,9.507,4.9033
57.632,-1.2258,10.992,5.9793
57.662,-1.185,11.414,7.355
57.692,-2.5334,11.754,6.2381
57.722,-1.7979,11.264,3.4868
57.752,-1.6889,9.7249,1.3076
57.782,-3.1463,10.079,-0.29965
57.812,-3.9771,10.311,-0.081722
57.842,-3.9771,11.182,2.6423
57.872,-2.9148,10.27,4.4402
57.903,-2.1793,7.8862,3.6775
57.932,-1.757,5.4754,2.7649
57.962,-1.076,4.3313,1.9886
57.992,-0.76274,4.6309,1.3348
58.022,-0.8036,5.7886,1.4982
58.052,-0.95342,7.246,1.757
58.082,-1.185,8.6898,2.7649
58.112,-1.7298,10.651,4.0997
58.142,-1.9886,12.34,4.985
58.172,-2.9556,12.721,5.9385
58.202,-3.909,12.83,5.8976
58.232,-2.3699,11.754,4.6718
58.262,-1.3757,8.8124,1.6889
58.292,0.61292,8.431,-1.076
58.322,1.6072,9.5751,-1.4165
58.352,0.65378,11.182,1.7298
58.382,-0.99429,11.536,4.0589
58.412,-2.0294,10.229,4.1406
58.443,-2.2201,8.431,3.4459
58.472,-2.0703,6.9736,3.0646
58.502,-1.3348,6.0202,2.833
58.532,-0.72188,5.6252,2.2201
58.562,-0.72188,5.9385,2.3699
58.592,-0.72188,6.3607,3.337
58.622,-0.65378,6.4424,3.909
58.652,-0.29965,6.7012,3.6366
58.682,-0.38137,7.8589,3.5277
58.712,-0.84446,9.4661,4.5628
58.742,-1.1441,10.651,6.279
58.772,-1.3076,11.727,6.8919
58.863,-1.2258,12.98,5.3664
58.892,-2.9829,9.507,-0.57205
58.922,-2.3427,9.8066,0.34051
58.952,-1.5663,10.27,2.4108
58.982,-0.8036,9.4253,3.1463
59.012,-0.38137,8.1995,3.2144
59.042,-0.61292,7.1234,2.4925
59.072,-0.99429,6.3198,1.6481
59.102,-1.076,6.279,1.3348
59.132,-1.185,7.0145,1.6889
59.162,-1.4574,7.6683,2.6423
59.192,-1.8387,8.0088,3.4459
59.222,-2.0294,8.4991,3.7865
59.252,-2.0294,9.1529,3.8682
59.282,-2.4108,9.8066,4.3721
59.312,-3.5277,10.76,5.1757
59.342,-3.3642,12.367,5.6252
59.372,-2.5334,12.408,4.7535
59.402,-1.076,11.182,2.6015
59.433,0.95342,9.1529,0.8036
59.462,2.4108,9.0439,0.27241
59.492,1.5391,9.9156,2.0703
59.522,-0.57205,9.616,3.0646
59.552,-2.0703,8.8532,2.6015
59.582,-2.1384,8.1586,2.5606
59.612,-1.3076,7.3141,2.8739
59.642,-0.65378,6.7421,2.7649
59.672,-0.29965,6.7012,2.6832
59.702,-0.23155,6.8919,2.9556
59.732,-0.42223,7.2052,3.337
59.819,-0.65378,7.3958,3.5958
59.852,-0.29965,8.3084,3.6775
59.882,0.081722,8.9213,4.1406
59.912,0.040861,9.0439,3.7592
59.942,-0.081722,9.7249,4.018
59.972,0.27241,10.42,5.1757
60.002,-0.14982,11.032,5.7069
60.032,-0.69464,10.76,4.8625
60.062,-0.84446,9.507,3.6775
60.092,-1.5255,9.1529,1.7298
60.122,-1.6072,9.5342,0.23155
60.152,-1.6072,10.501,1.4574
60.182,-1.7298,10.61,4.1406
60.212,-2.5606,9.507,5.2847
60.242,-2.5334,8.6625,4.7944
60.272,-1.1441,8.1586,3.6775
60.302,-0.76274,8.1586,2.3018
60.332,-0.99429,7.5457,1.8387
60.362,-0.69464,6.5105,2.5334
60.392,-0.23155,7.0553,2.9148
60.422,-0.46309,7.6274,2.5334
60.452,-0.61292,7.1234,1.5391
60.482,0,7.4367,2.7241
60.512,-0.19068,8.6217,4.7126
60.542,-0.76274,8.4719,5.8567
60.572,-1.3348,9.1937,6.4016
60.612,-2.3427,10.147,6.7012
60.642,-2.0703,9.6977,6.1292
60.672,-0.99429,10.12,4.7535
60.702,0.53119,10.27,3.7184
60.732,2.1793,9.4661,2.6015
60.762,2.5606,8.5808,1.7979
60.792,2.0294,9.3436,2.7241
60.822,1.2667,10.42,4.5628
60.852,0.34051,10.529,4.6037
60.882,0.040861,9.616,3.6775
60.912,0.46309,8.0769,3.4459
60.952,0.27241,7.0145,3.1735
60.994,-0.10896,6.7421,3.0646
61.032,0,7.1234,3.5277
61.062,0.10896,7.4367,4.0997
61.092,-0.14982,7.1234,4.2087
61.122,0.10896,7.1234,4.2495
61.152,0.53119,7.355,4.3313
61.323,0.19068,11.727,6.7421
61.362,-0.27241,9.6568,3.9908
61.392,-1.6889,8.54,1.1169
61.422,-2.1112,8.8941,0.92618
61.452,-1.6889,9.3436,2.833
61.482,-0.65378,9.1529,4.4402
61.512,0.10896,8.6625,4.3994
61.542,0.040861,7.8181,4.2495
61.572,-0.10896,6.9328,3.9908
61.602,-0.23155,6.851,3.337
61.632,-0.46309,6.9328,3.4459
61.662,-0.99429,7.0553,4.0589
61.692,-1.5255,7.2052,4.5628
61.722,-1.3348,7.3958,4.5628
61.752,-0.84446,7.7364,4.3313
61.782,-0.38137,8.6898,4.6037
61.812,-0.34051,9.4661,5.2847
61.842,-0.76274,9.8475,6.4697
61.872,-0.84446,10.924,6.7012
61.902,-0.91256,11.686,6.1292
61.932,-0.8036,10.147,4.7126
61.962,0.53119,8.7715,2.1112
61.992,1.6481,8.9213,1.3348
62.022,0.95342,9.8884,3.4459
62.052,-0.84446,9.3844,4.7126
62.082,-1.1169,8.54,4.0589
62.112,-0.61292,7.927,3.1463
62.142,-0.29965,7.3141,3.1463
62.172,-0.040861,6.9736,3.3778
62.202,0.10896,6.851,3.6366
62.232,0.19068,6.7012,3.9499
62.262,0.081722,6.5922,3.8273
62.292,-0.50395,6.9736,3.9499
62.322,-0.99429,8.0088,4.7535
62.352,-1.0351,9.3027,5.8567
62.382,-0.53119,10.338,6.851
62.412,-0.53119,10.951,7.1234
62.442,-0.69464,11.414,6.3607
62.472,-0.38137,9.1937,4.8216
62.502,-1.9205,9.2346,3.1463
62.532,-2.5334,9.616,0.8036
62.562,-1.8387,9.7658,1.5391
62.592,-1.4165,10.229,4.3721
62.622,-1.185,9.616,5.4345
62.652,-0.95342,8.0496,4.7126
62.682,-0.88532,6.6331,4.1406
62.712,-1.1169,5.8976,3.2144
62.742,-1.3757,5.598,2.7241
62.772,-1.185,5.9793,2.7241
62.802,-1.1441,6.7829,2.9556
62.832,-1.1169,7.6274,4.3994
62.862,-0.8036,8.6625,5.4073
62.892,-0.65378,9.3844,5.2847
62.922,-1.3348,10.311,5.4073
62.952,-2.3018,11.305,6.5922
62.982,-3.0237,12.149,6.6331
