32.919,1.3076,7.0553,-0.99429
32.949,1.076,5.6661,-0.53119
32.979,0.46309,6.17,0.50395
33.009,-0.10896,7.4367,0.65378
33.079,-0.081722,11.073,2.1793
33.109,0.14982,12.531,2.2201
33.139,-0.57205,13.375,3.2553
33.169,-1.3348,12.408,2.3427
33.199,0.27241,11.496,-2.6015
33.229,3.9908,9.507,-2.6832
33.259,4.5628,7.8589,-0.72188
33.289,3.0646,10.733,-0.95342
33.319,1.7979,12.762,0.19068
33.349,0.14982,11.305,0.53119
33.379,-0.53119,9.3027,0.14982
33.409,0.31327,6.8919,0.14982
33.439,1.076,4.8625,-0.19068
33.469,0.61292,4.6309,0.14982
33.499,0.38137,6.1292,0.8036
33.529,1.4165,7.0826,1.5663
33.559,1.7298,7.6274,1.8796
33.589,0.92618,8.7306,1.2258
33.619,0.27241,10.42,1.3348
33.648,0.23155,12.299,1.5391
33.679,0.27241,13.675,3.1463
33.709,-0.19068,13.253,3.7592
33.739,0.92618,11.959,0.69464
33.769,2.7922,12.79,-2.8739
33.799,2.9148,9.507,-3.8682
33.851,2.8739,6.5922,-2.9556
33.889,3.337,12.34,-3.8682
33.919,2.4925,7.0826,-3.1054
33.949,1.8796,8.4719,-0.8036
33.979,1.185,10.76,-0.50395
34.009,1.3348,9.9565,-0.42223
34.039,1.2667,8.0088,0
34.069,0.8036,6.6604,-0.46309
34.099,0.46309,5.7478,-0.57205
34.129,-0.27241,6.17,0.53119
34.159,-1.076,7.355,0.65378
34.189,-0.91256,7.5048,0.14982
34.219,-0.53119,8.3493,1.1441
34.249,-0.34051,9.8066,1.9205
34.279,-0.040861,11.455,2.0703
34.309,0.34051,12.871,1.8796
34.339,-0.50395,13.525,2.9148
34.369,-0.72188,13.443,0.27241
34.399,2.1112,13.253,-4.1406
34.429,4.9442,8.7715,-2.3699
34.459,3.9499,7.8862,-0.99429
34.489,3.0646,10.692,-0.42223
34.519,1.6072,11.645,0.95342
34.549,-0.081722,10.079,-0.19068
34.579,-0.23155,8.3084,-0.53119
34.609,0.84446,5.9385,-0.34051
34.639,0.99429,4.8625,0.10896
34.669,0.72188,5.2847,0.84446
34.699,1.4574,6.1292,1.3348
34.729,2.2201,7.1234,1.7298
34.759,1.3076,8.4719,1.185
34.789,0.27241,9.9565,1.4574
34.819,-0.23155,11.836,1.2258
34.849,0.10896,13.334,1.1169
34.879,0.10896,13.443,3.0646
34.909,1.2258,12.258,1.7298
34.939,3.1735,13.675,-3.1463
34.969,2.3699,11.223,-4.018
34.999,2.3427,6.3607,-3.8682
35.029,1.6072,7.5457,-0.99429
35.059,0.72188,10.569,-0.42223
35.089,0.8036,11.032,-0.72188
35.119,0.72188,9.0439,-0.42223
35.149,0.50395,7.3141,-0.91256
35.179,0.23155,5.9385,-0.29965
35.209,0.040861,5.5571,0.61292
35.239,-0.14982,6.4697,0.61292
35.269,-0.46309,7.0553,-0.081722
35.299,-0.42223,7.7772,0.38137
35.329,-0.10896,9.6568,1.8387
35.359,-0.42223,11.605,2.2201
35.389,-0.84446,12.599,2.0294
35.419,-1.076,13.184,1.9477
35.449,-1.9477,13.184,2.833
35.479,-0.84446,12.34,-1.2667
35.509,3.0646,11.264,-4.2087
35.539,5.2847,7.464,-1.2258
35.569,4.7535,8.54,-0.29965
35.599,3.5685,11.918,0.23155
35.629,1.185,12.572,0.61292
35.659,-0.14982,10.61,0.31327
35.689,0.38137,7.3141,0.081722
35.719,1.185,4.8625,-0.14982
35.749,0.88532,4.6718,0.57205
35.779,0.61292,5.7069,1.2258
35.809,0.99429,6.2381,1.5391
35.839,1.2258,6.851,1.6072
35.869,0.92618,8.3084,1.1441
35.899,0.46309,10.338,0.8036
35.929,0.65378,13.634,1.1169
35.959,0.92618,14.86,3.7592
35.989,0.76274,12.027,3.2553
36.019,3.0646,12.177,-0.27241
36.049,3.7865,13.144,-2.9148
36.079,2.3018,8.4719,-4.018
36.109,1.4982,6.9328,-2.4517
36.139,0.42223,9.3027,-0.69464
36.169,0.76274,10.76,-1.2258
36.199,1.6072,9.112,0.040861
36.229,1.4982,7.4367,0.34051
36.259,0.72188,6.2381,-0.19068
36.289,0.19068,5.5162,-0.081722
36.319,-0.34051,6.17,0.27241
36.349,-0.50395,7.355,0.10896
