37.21,-1.6889,4.9033,-0.29965
37.24,-2.4925,4.2495,1.185
37.27,-3.1054,4.9033,0.76274
37.3,-3.4868,6.17,-0.081722
37.33,-4.985,7.0826,0.8036
37.36,-6.17,8.0769,0.99429
37.39,-6.8238,9.8884,0.38137
37.42,-7.1234,11.073,-0.040861
37.45,-7.2733,9.8066,0.61292
37.48,-7.0826,11.455,0.95342
37.511,-5.8567,12.217,-0.42223
37.54,-1.9886,8.9622,-0.50395
37.57,-1.9205,9.1937,0.19068
37.6,-3.337,11.959,0.10896
37.63,-3.8682,10.992,-0.99429
37.66,-3.2961,8.0496,-1.6072
37.69,-2.5606,5.9385,0.27241
37.72,-2.4517,4.9033,1.5391
37.75,-3.3642,4.6718,0.19068
37.78,-4.3313,4.8216,0.10896
37.81,-4.5628,5.6661,0.92618
37.84,-5.094,6.9736,1.3348
37.87,-5.7069,8.2403,1.5391
37.9,-5.6252,9.2755,0.72188
37.93,-6.3198,10.801,-0.53119
37.96,-7.6274,10.992,2.833
37.99,-7.6955,11.032,2.7241
38.02,-6.5105,11.986,-1.2258
38.05,-4.3313,9.9156,-0.76274
38.08,-3.6366,7.5048,-0.76274
38.11,-5.1349,9.003,-1.4574
38.14,-6.17,10.379,-1.8387
38.17,-5.1757,9.5342,-3.1735
38.2,-2.6832,8.0769,-2.9556
38.23,-1.8387,6.3198,-1.185
38.26,-1.7979,5.3256,-1.0351
38.29,-2.4108,5.0123,0.23155
38.32,-3.1463,5.4073,1.4574
38.35,-4.0997,6.17,1.4982
38.38,-4.9033,6.9328,1.185
38.41,-5.6661,7.7772,1.4165
38.44,-6.2381,8.9213,0.84446
38.47,-7.3141,10.733,0.10896
38.5,-7.8862,10.379,0.84446
38.53,-6.7012,9.3844,2.3427
38.56,-6.8919,11.686,-0.14982
38.59,-3.7592,10.883,-1.4165
38.62,-1.9477,8.4991,0.38137
38.65,-3.2961,9.8066,-0.23155
38.686,-4.2495,11.114,-1.3757
38.738,-3.6366,9.2755,-0.69464
38.77,-2.7513,6.1292,0.95342
38.8,-3.0646,4.9442,0.65378
38.83,-3.2961,4.6718,0.53119
38.86,-3.6366,5.1349,0.19068
38.89,-3.9771,6.17,0.081722
38.92,-4.3994,7.464,0.50395
38.95,-5.6661,8.1995,1.3348
38.98,-6.279,9.0848,1.076
39.01,-6.5922,10.692,-0.081722
39.04,-8.1586,10.651,1.6481
39.07,-7.8589,10.951,1.3348
39.1,-5.8567,12.367,-1.1169
39.13,-3.6775,9.4661,-0.69464
39.16,-3.3642,7.7364,-0.46309
39.19,-4.5628,10.338,-1.076
39.22,-5.0531,11.346,-1.1169
39.251,-4.1814,9.6568,-0.99429
39.28,-2.7922,7.6274,-1.1169
39.311,-1.9477,5.8976,-0.46309
39.34,-1.757,5.2847,-0.53119
39.371,-2.261,5.5162,-0.57205
39.4,-3.337,5.7886,0.57205
39.43,-4.522,6.5105,0.53119
39.46,-5.1757,6.8238,0.46309
39.491,-5.0531,7.355,1.9886
39.52,-5.1349,9.1529,0.69464
39.55,-6.5922,10.76,0.72188
39.58,-6.4288,9.6977,2.1793
39.61,-6.0883,10.079,2.3699
39.64,-5.3664,12.258,-0.57205
39.67,-2.7241,11.032,-0.27241
39.7,-2.3427,9.8475,0
39.73,-3.4051,11.073,-0.53119
39.76,-4.0589,11.223,-0.91256
39.79,-3.5685,9.6568,-1.2258
39.82,-3.4459,7.1234,-0.38137
39.85,-3.4459,5.3256,-0.040861
39.88,-3.4051,4.6309,0.42223
39.91,-4.018,4.2495,0.46309
39.94,-4.6718,5.094,0.76274
39.97,-4.8216,6.5922,1.7298
40,-5.0123,7.8181,2.2201
40.03,-5.3256,8.54,1.1169
40.06,-5.3256,9.9973,-0.040861
40.09,-7.2733,11.182,-0.61292
40.12,-7.927,10.883,-0.10896
40.15,-7.0417,11.918,0
40.18,-4.9442,10.338,-1.185
40.21,-3.9771,7.8589,0.31327
40.24,-4.7944,8.8124,0.10896
40.27,-5.6252,10.569,-1.185
40.3,-5.2847,9.8066,-1.4982
40.33,-3.0646,8.1995,-1.6072
40.36,-2.1112,6.1292,-0.99429
40.39,-1.8796,4.7535,-0.42223
40.42,-2.1793,4.7535,0.23155
40.45,-2.9556,5.7478,0.61292
40.48,-4.3313,6.8238,0.34051
40.51,-5.3256,7.6955,-0.23155
40.54,-5.7069,7.8862,-0.38137
