31.66,0.34051,6.851,-1.757
31.691,0.57205,5.1349,-0.91256
31.73,-0.95342,4.522,0.31327
31.77,-2.9556,5.3664,-0.84446
31.8,-4.1814,7.246,-0.76274
31.831,-4.3994,9.003,-0.69464
31.87,-4.1406,9.7249,-0.99429
31.9,-4.2495,9.9565,-0.53119
31.941,-4.522,10.188,0.081722
31.97,-4.7535,11.373,1.2667
32.01,-5.0531,13.103,-0.53119
32.04,-1.757,13.253,-1.6889
32.07,0.53119,10.992,-1.9886
32.1,1.4165,9.4661,-2.6015
32.13,1.4165,10.46,-2.1793
32.161,-0.65378,11.536,-0.91256
32.19,-2.9829,9.9565,-1.1441
32.22,-3.6366,8.1177,-0.91256
32.25,-4.0589,6.3607,0.38137
32.28,-3.2553,5.2166,0.57205
32.31,-1.6072,5.3664,-0.081722
32.34,-0.76274,6.5105,-0.040861
32.37,-0.8036,8.0496,0
32.4,-0.99429,9.003,-0.10896
32.43,-1.5255,9.616,0.34051
32.46,-2.0703,9.9565,1.0351
32.5,-2.3699,9.1529,0.38137
32.541,-2.7922,8.9622,0.92618
32.57,-3.4868,12.258,2.0703
32.601,-4.6309,13.797,1.4165
32.63,-4.4811,12.64,-1.0351
32.67,-3.4459,11.373,-2.1384
32.7,-3.5958,11.182,-2.5606
32.74,-4.1406,9.7249,-2.833
32.771,-4.522,8.5808,-3.2144
32.8,-3.6366,8.54,-3.0646
32.831,-1.757,8.431,-2.1793
32.861,-0.50395,7.8589,-1.6072
32.89,-0.29965,6.6331,-1.3348
32.92,-1.4165,6.0474,-0.34051
32.961,-3.6366,6.3198,0.72188
33,-4.7126,7.1643,-0.88532
33.04,-4.7944,8.7715,-0.27241
33.07,-3.8273,9.0439,0.040861
33.1,-3.8273,8.9213,0.040861
33.141,-4.2904,9.0848,-0.34051
33.18,-4.8216,9.8066,-0.23155
33.22,-4.3994,9.9973,0.8036
33.251,-4.7944,11.496,0.84446
33.28,-4.9033,11.986,-0.27241
33.321,-3.1054,11.346,-1.076
33.36,-0.95342,9.9973,-2.1793
33.4,0.65378,9.8475,-2.5334
33.43,0.84446,10.61,-0.91256
33.46,-1.6889,9.8884,-0.14982
33.501,-3.2961,8.4719,-0.91256
33.55,-3.9499,7.0826,0.31327
33.58,-1.4165,6.4424,0.27241
33.621,-0.42223,6.8238,0.14982
33.66,-1.3348,7.9679,0.14982
33.7,-3.2961,8.6217,0.34051
33.731,-3.2553,8.7715,1.4165
33.76,-2.9556,8.8532,1.3076
33.79,-3.1735,9.3436,0.46309
33.821,-3.2553,10.379,0.57205
33.85,-3.1735,11.032,1.3348
33.88,-3.909,10.951,1.6072
33.922,-4.5901,10.61,1.2258
33.96,-4.4811,10.992,-2.7241
33.99,-5.1757,10.46,-2.8739
34.02,-5.5571,9.112,-3.0646
34.06,-4.9442,8.6217,-4.3994
34.09,-2.9148,9.3844,-2.833
34.12,-1.2258,9.8884,-0.91256
34.15,-0.99429,9.3436,-0.19068
34.181,-1.8796,7.2052,-0.38137
34.211,-2.833,4.985,-0.65378
34.24,-3.0237,4.4402,-1.3076
34.27,-2.3699,6.279,-1.3757
34.3,-2.1793,8.1586,-0.65378
34.341,-3.0646,9.3844,-0.14982
34.38,-4.3721,9.0848,0.040861
34.42,-4.8216,9.5342,-0.10896
34.45,-4.4402,10.569,0.27241
34.48,-3.5685,10.733,0.88532
34.513,-3.9499,10.924,1.185
34.55,-4.7535,11.373,-0.72188
34.582,-3.1463,10.842,-2.3699
34.63,-0.69464,9.9156,-2.2201
34.66,0.92618,10.27,-1.7298
34.69,0,11.264,-0.8036
34.72,-2.9556,9.7658,-1.2667
34.761,-4.0997,7.8589,-1.3076
34.8,-3.5685,6.9736,0.14982
34.84,-1.4574,6.5514,0.38137
34.87,-0.53119,6.9328,0.23155
34.9,-1.2258,7.5457,0.27241
34.941,-2.6015,7.8862,0.23155
34.99,-3.6775,8.7306,0.88532
35.02,-3.6775,9.5342,0.99429
35.061,-3.5277,9.8475,0.27241
35.1,-3.4459,10.801,0.72188
35.141,-4.522,11.141,1.3757
35.17,-5.8159,11.373,-0.38137
35.2,-5.5162,10.569,-2.3018
35.23,-4.2087,10.27,-2.5334
35.26,-3.9499,9.8066,-3.1735
35.301,-3.5958,9.1937,-3.6366
35.351,-2.833,9.2346,-3.2553
35.38,-0.99429,9.3436,-0.72188
35.41,-0.50395,8.4991,0.50395
35.44,-1.1441,6.5514,-0.34051
35.481,-2.7241,4.9442,-0.53119
35.51,-4.0997,5.7069,-0.57205
35.541,-3.9771,7.464,-0.61292
35.58,-3.5277,9.2755,-0.46309
35.61,-3.9771,9.616,0
35.64,-4.7126,8.8532,0.081722
35.68,-5.4345,8.8941,0.50395
35.71,-5.203,9.5751,0.92618
35.74,-4.4811,9.9565,0.95342
35.771,-4.1406,10.801,1.3076
35.8,-4.1814,12.299,-0.8036
35.831,-1.9886,12.49,-2.1112
35.86,0.19068,11.795,-1.8387
35.891,0.88532,9.9565,-3.4051
35.92,0.61292,9.3027,-2.6832
35.951,-1.3348,9.9973,-0.50395
35.98,-2.6423,9.3027,-1.6481
36.01,-3.6775,7.6955,-1.9205
36.04,-4.522,6.6604,0.46309
36.07,-2.7513,6.3198,1.5663
36.1,-1.3076,6.0883,0.76274
36.13,-1.2667,6.851,0.46309
36.16,-2.0703,8.1177,0.8036
36.201,-2.9148,8.4991,0.27241
36.23,-2.4925,9.1529,0.31327
36.271,-1.7979,9.3436,1.3348
36.3,-2.4925,9.7249,0.53119
36.33,-3.2961,11.264,0.95342
36.36,-3.337,12.721,1.7979
36.39,-4.018,13.212,0.72188
36.42,-4.3994,12.83,-1.7979
36.451,-4.3994,11.264,-2.7513
36.48,-4.4402,10.079,-2.7241
36.51,-4.4402,9.0439,-2.6423
36.541,-3.9771,7.9679,-2.4108
36.58,-2.8739,7.0826,-2.1793
36.621,-1.3348,7.3958,-1.5663
36.681,0.081722,7.7772,1.5391
36.71,-2.2201,6.279,-1.1169
36.741,-4.3721,6.9328,-0.91256
36.77,-5.598,8.1177,0.040861
36.8,-5.203,8.9622,0.34051
36.83,-3.8682,9.1529,0.42223
36.86,-3.1054,9.2346,0.76274
36.89,-3.5277,9.5342,0.72188
36.92,-4.0997,9.9565,0.27241
36.95,-4.0997,9.9565,0.31327
36.98,-3.7592,9.2755,0.99429
37.01,-4.2087,9.4253,2.152
37.04,-5.6252,10.842,1.4574
37.07,-4.6309,12.449,-0.42223
37.1,-0.91256,12.721,-1.4165
37.141,0.99429,10.038,-2.1112
37.17,0.76274,8.3084,-1.7979
37.2,-0.34051,8.3493,-2.0294
37.23,-2.261,8.8941,-2.0294
37.26,-3.9499,8.7715,-1.9477
37.29,-5.3256,7.7364,-0.081722
37.32,-4.3994,7.0145,2.7241
37.35,-2.5334,6.8238,2.3018
